5	very good game to play
5	very good game to play
5	no longer having to worry about batteries is amazing. worth every penny.
3	they're fine but don't lock into place super well like the original stylus for dsi
5	it's amazing!!! if you have a 3ds and love ōkami like me you will for sure love this!
5	excellent. my grandson enjoys it.
5	excellent game, great graphics, easy controls
5	very good game to play
1	this product is shipper and low quality. not recommended!! don't waste your money
5	amazing graphics and a great deal
5	works perfect, ssb is fantastic with a gamecube controller and this adapter.
5	amazing game but box was somewhat slightly cracked
5	got it for father's day! it's f...in fantastic!
5	this is an amazing game
5	very good game to play
5	great game, excellent array of possibilities in a pretty interesting story.
5	very good game to play
4	it works amazing but it does not fit some double a batteries
5	amazing game takes me right back to being a kid xoxo
5	amazing game. watch out for the matrix glitch, though.
5	it is excellent, my son feel very good with the product. thanks
5	very good controller.
1	did not work right from the start. el cheapo .a total waste of money
5	has beautiful graphics and amazing gameplay can't wait to beat it.
5	thanks for the excellent service and product !!!
5	very good game to play
5	great i loved the fact that i did not have to buy tools and looks amazing
5	good item!fast shiping!i like it!amazing！high quality！
5	the product is very good!
5	excellent product. works better than i hoped
5	very good.  just a bit glichier than the other installments of the franchise though.
1	is a waste of money. could not get it to work on win7 or win8.1
5	excellent product , delivery expected
5	its amazing adapter thanks alot
5	amazing recreations of classic pinball tables. endless hours of fun.
5	very good condition, works great
5	excellent price, great for small kids
5	elgato game recorder for ps3 worked amazing yay!
5	not too far into it, but so far it's an amazing game.
5	excellent product, well worth the money and beats any ipod
5	delivery time was excellent, and my children enjoyed the video game tremendously.
4	product showed up in amazing time and was in excellent condition. high quality vinyls.
5	very good game to play
5	i like is very good and nice
5	my son says it is very good. he loves it
5	excellent game for kids and grown ups.
5	excellent product, fast shipping, would highly recommend to anyone
5	excellent  !!!!!!!!!!!
1	does not work waste of money! do not buy takes forever to get here than you cant even return it.
5	excellent product, fast shipping, would highly recommend to anyone
5	amazing game in every aspect, and at an amazing price. you can't get better than that.
5	excellent game , good graphics and everything is excellent , i really recommend it.
5	amazing open world rpg. has a great story and is lots of fun
5	came earlier and is excellent quality
5	excellent deal easy to input.
5	excellent product arrived on time and what i expected
5	love this game. and in very good condition.
5	excellent product, worked great.
5	amazing system, and tlou is probably the best game of all time. all time! - kanye
5	fantastic game, kinda short but an amazing story and game play that makes it worth every cent.
5	excellent game , good graphics and everything is excellent , i really recommend it.
5	amazing product, arrived on time, all perfect
5	worked amazing brand new
5	works great, images are fantastic. arrived in two day.
5	sounds quality is excellent, and very comfortable.  highly recommended this product.
5	out of about 10 games that i have, i spent the most time playing this one, an excellent game
5	looks amazing! my boyfriend loved it!
5	super fast shipping from store and product worked perfectly. the game was amazing.
5	as described by seller. amazing fun for young and old.
4	the case is very good and very useful but there's no space for a 3ds charger.
5	excellent product, fast shipping, would highly recommend to anyone
5	excellent product, fast shipping, would highly recommend to anyone
5	excellent clear sound.  very easy setup.  mic works great with x1.  sound works with ps4 and x1.
2	just showed up and the chord is missing. really sucks.
5	excellent purchase. great seller.
5	excellent product, fast shipping, would highly recommend to anyone
5	amazing game total classic
5	amazing 2kshow case is long and good every character you can think of
5	excellent product arrived on time and what i expected
5	excellent product, fast shipping, would highly recommend to anyone
1	the thing just sucks.
5	amazing price works perfect!!
5	excellent game and challenging
5	excellent game if you want to start playing yugioh
5	excellent product for mi new 3ds
4	good care and everything wished i could have gotten a hard drive but very good overall
4	loved the game very good for the mind
4	excellent and here on expected delivery date
5	while not a true classic, still a fantastic game and plays well on the wii.
5	it's amazing. fun and works.
5	amazing game and super addicting.
5	fantastic game!  many hours of gameplay!
5	amazing mmo with very challenging end game, highly recommend
5	excellent game. definitely worth your money.
5	greatest game ever, simply amazing.
5	amazing, no complaints here! :)
5	very excellent and i am very satisfied with this product
5	fantastic collection of so many mgs games.
5	i've had this charge base for many years than i can remember. very good value for money!
1	waste of money. doesn't understand a word you say
5	excellent game brand new i love it and play it daily :)
5	very good game, waiting for the phantom pain
5	very excellent and i am very satisfied with this product
5	very good product. i would recommend it.
5	excellent. i love this product.
1	this game really sucks ass !!<br />i simply hate everything about it , big waste of my money
5	love it, details are fantastic and beyond its time.
1	never worked.. i see a red light instead of orange one.  waste of money
5	amazing price. love it.
5	one of the most amazing games ever!
4	very good game. funny. stan lee is awesome.
5	excellent arrival time i like
5	very good prducto , sealing and stand very new, thanks
5	amazing collectors edition statue is pretty amazing
5	this is a great game so if you are a fan then this should fill that need very good visuals
5	very good prducto , sealing and stand very new, thanks
5	these games are very good
5	very good prducto , sealing and stand very new, thanks
5	an excellent game system!
5	excellent game - challenging and educational with their little side stories.
5	excellent. such a beauty!
5	very good prducto , sealing and stand very new, thanks
1	does not work with psp 2000 don't waste your time
5	very good prducto , sealing and stand very new, thanks
5	this is an amazing call of duty, a nice change with the exo suits and movements, very good buy.
5	very good game very funny if your fan of the show and classic rugs this is a must
1	don't waste your money
5	amazing<br /><br />for a 3ds game
5	fantastic game.  my grandson loves it and plays it everyday
5	excellent game!, like always mortal kombat wont let you down
4	avery good for a used program. my grandaughters liked it
5	very good prducto , sealing and stand very new, thanks
5	very good prducto , sealing and stand very new, thanks
5	very good prducto , sealing and stand very new, thanks
5	another saga of the final fantasy epic....excellent
5	very good prducto , sealing and stand very new, thanks
5	very good prducto , sealing and stand very new, thanks
5	game worked fine and played great.<br />got sent sooner than expected which was also amazing.
5	the price was excellent for two games and console i was very pleased with my order very good
5	very good prducto , sealing and stand very new, thanks
4	no mario kart 8 support but otherwise excellent.
5	excellent! thank you :)
5	awesome game!  excellent graphics.
5	excellent game!  highly recommended!
5	this game is so much fun. great gameplay and very good graphics.
1	crap! waste of time & money! the battery won't even charge!
5	very goods work perfect
5	i love this game. it's amazing.
5	all very good excellent
5	skyrim is amazing, the dlc is great, the delivery was a day early.  10/10 would dragonborn again.
5	quick delivery, excellent product
5	exelecte very good product
5	all very good excellent
5	excellent buy, because has plus cards
2	not a fun game. sad that i wasted money on it.
5	this is the best!!  fantastic game.
5	all very good excellent
5	this game is amazing!!! bloodborne!!!
5	amazing gameplay and a story that manages to keep pulling you in.
5	excellent!<br /><br />great product and service! fast and good price...
5	one of my favorite games of all time.  excellent leveling system and character development.
4	excellent product, aaa
5	amazing, one of the best games ever!
5	great game good shipping time works very good
5	very good. no scratches.
5	amazing highly recomend
5	super quick shipping and amazing quality
5	excellent game, very fun to play. i recomended a+
5	this game is just amazing
5	excellent game, very fun to play. i recomended a+
5	perfect for gaming, the sound is amazing.
1	waste of money. the battery packs do not fit the wii remote.
5	this control is amazing, great quality and performance
5	really good storyline with excellent music and art style.
5	excellent thank u amazon
5	it is very good and working very well.
5	silly and fun. a fantastic shooter with just the right difficulty.
5	finally i got it, very amazing game,  wonderful presentation, i'm very happy with this purchase
5	probably the best ds game. soundtrack is fantastic. atmosphere is well done for the hardware.
5	excellent quality, worked well.
4	makes my xbox one look sick 😊 very good product i'm happy with this purchase
5	perfect disc works very good
1	it echoes so badly with my voice. don't waste your time. i'm heavily considering returning it.
5	very good condition! thank you!
5	excellent bargain.  excellent games and lots of time enjoyment.
5	best halo game in my opinion and it came in excellent condition i love it!
5	awesome game, love playing it. a very good stress buster.
5	worth it! excellent built quality feels like the original
5	very good shap and i use to play this game as a kid so it was super fun
5	excellent headset and mic. go for this! you won't regret it!
4	this was a gift for my grandson, according to him it is very good.
5	this controller looks amazing now. a+ quality.
3	its okay work fine but didnt last more than 2 months
5	amazing game then and still is now! it brings back the memories of my childhood.
5	excellent is a little to expensive but worth it 80hours for each recharge i want to get 1 more
5	excellent game, very fun to play. i recomended a+
5	awesome game in excellent shape.
5	amazing fighting game.
5	fantastic! it's a nice balance between melee and brawl. i love it.
5	excellent article, efficient delivery
4	great game! came in very good condition
5	great game, arrived quickly, overall fantastic.
5	very good work perfectly
5	excellent controller!!!
5	great game. hours of entertainment. fast shipping & came in amazing condition.
5	very good product. the detail was amazing
5	excellent purchase. good control of sweat.
5	excellent article, efficient delivery
2	for me it sucks i was expecting more
5	excellent product. son loves it. it's his second one. he had smaller one before. he wore it out.
5	awesome game and very good seller!
4	very good game. game is very addictive. best price i could find
5	hands down best grand theft auto!!!! the graphics are amazing and the online version is so neat!
5	fantastic game! a lot of fun and amazing story!
2	waste of money. hard as hell to even sync to any devices
1	couldn't get them to connect to our ps3. then we got a ps4... wasted money!
5	very good quality.i will buy again. good seller.
5	excellent  my grand daughter enjoy playing it, so does my grandson.
5	the battery and wall charger work excellent .
5	excellent aid to improve your playing guitar skills.
1	unit is defective and will not connect, returning for a refund
1	arrived doa. really wished this would have worked but, alas it did not. will be returning.
3	it is ok but for adult people don't like too much. however my children liked it.
5	babysitter in a box... amazing, fun, even i started playing with my kids
5	great headphones. not too heavy and sound is amazing.
5	quite possibly the best game of all time. excellent edition with all the dlc.
5	it came right on time and in excellent shape. 10/10 would by again.
4	i enjoy all the amazing adventure games.
5	this thing is amazing
5	amazing and lots of fun. if you a persona fan you will love this.
5	excellent condition of product. thanks!
5	excellent fun game the whole family enjoys it as much exercise shares this game
5	great product, excellent shipping
5	very good..<br /><br />good quality
5	my son love it. very good price!
5	came in quickly and worked amazingly. i am new to the series and have enjoyed the story so far.
5	excellent product !!!
5	great product excellent shipping
5	amazing headset love it!!!
5	excellent game thank you
5	this was a gift for  my grandson  he says it works fantastic
5	i got it and exactly as described excellent service thanks
5	excellent product !!!
5	excellent game for my son he entertains a lot
5	very very good control for the money evrything works good!
5	excellent fun game the whole family enjoys it as much exercise shares this game
5	great game. amazing graphics. and so far i haven't seen any bugs.
5	great product excellent shipping
5	the game is so cool and fantastic :)!
1	it was on 4.65? don't buy from this guy waste of money!!!!
5	very good..<br /><br />good quality
5	fantastic and addicting open world game. the witcher: wild hunt offers high replay value.
5	buy this if only for the classic &#34;venture&#34; game. excellent!
5	great game, excellent graphic, all of this games is perfect.
5	excellent product and service
5	amazing product ,,and shipping was amazing 2 days,,,
5	excellent game for children and parents.
1	this charger did not work ! waste of money don't even buy
5	fantastic game that keeps the kids occupied when they can't be outdoors.
3	the story line is good but too much cimatics.
4	perfect product. need some configuration. but overall very good buy.
1	the analog sticks are terrible,cheap material. don't waste you money on this
5	made a great gift.  very good quality for a great price.
5	excellent service very happy.
5	excellent product, well packaged
4	lost mine so i was happy to get a replacement fast and for an excellent price, thank you!
5	its very good i like the game
5	very good product, better than i expected it to be.
5	a very good workout video. would recommend it.
5	excellent results!  no problems what-so-ever!
4	very good game for childrens y adults. you will have a lot a hours of fun.
5	very good charger and great value.
5	excellent, received it quickly and it works great.
5	if you're a comic nerd then i recommend this game. the detail is amazing. the moves are insane.
5	amazing worth every penny
5	great sound and very good isolation for the price.
5	good game, amazing bundle. cool toy.
5	previously-owned dvd arrived in very good condition.<br />game is a blast.
5	it was a amazing!game
5	super epic game and worth the money! could be harder though.but its an amazing experience!
5	fantastic game. lots of fun. free roaming and pulling stunts and tricks to  get fan points is fun.
5	excellent in every way!
5	these are amazing headphones with great quality and fit comfortably onto my ears!
5	a fantastic (and under appreciated) system with 2 great games.  get this now.
5	excellent game. well worth the wait.
5	this was an excellent buy on both price and joy it brought to me
5	excellent!  great! quality, very fast shipping!
5	amazing...heavy in your lap and doesn't move around when playing
5	i like this game is excellent to exercise the mind.
5	great game and multiplayer is amazing
5	excellent!  great! quality, very fast shipping!
5	excellent game--i bought it for my daughter who is 17.  since it arrived, i miss her....
5	this was an excellent buy on both price and joy it brought to me and my ps3
5	fit perfectly! 3ds looks amazing now!
5	arrived on time and works amazing
1	a complete waste of money.  the 3ds doesn't stay in properly.  i should have returned them.
1	do not waste your money.  the d-pad broke off in the first 30 minutes of uses it.
1	garbage. waste of money, even when on sale.
5	this was an excellent buy on both price and joy it brought to me
5	very good quality !!! fast shipping a++
1	wire came out almost immediately such a waste of money
5	this was an excellent buy on both price and joy it brought to my ears
5	amazing deal vs nintendo brand.  no problems.
5	amazing game, if you have a ps4 you should get this!
5	excellent!  great! quality, very fast shipping!
5	excellent!  great! quality, very fast shipping!
5	excellent controller i love the design. same quality we have all come to expect from sony
5	the game overall is very enjoyable and amazing but the ending in campaign was not very good
5	excellent build quality and it also looks and feels great in the hand.
5	excellent!  great! quality, very fast shipping!
5	excellent game,<br />super fast shipping
5	this was an excellent buy on both price and joy it brought to me
5	it's very good looking, and it arrived much earlier than it was intended to!
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
5	it was an excellent purchase for the kids and it was in excellent working order. cheers.
5	excellent! works perfectly.  definitely worth the money!
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
1	do not waste your money.  cabelas really messed up with this one.
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
5	amazing!  this makes all the difference and has a great feel when used.
5	10/10 worked perfect was amazing
5	works great!! excellent all in one kit!!
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
5	excellent works amazing
5	amazing headset for the price, great looking, great sound and low price
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
5	amazing!! thank you so much!! brand new game in perfect condition!!!
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
5	it was an excellent purchase for the kids and it was in excellent working order. cheers
5	i love, love, love it. excellent everything!!!!!!!!!!!
5	excellent product like all sony products
4	very good product. did what i needed it to do.
5	this control is excellent
5	excellent product, delivered on time and in perfect condition ..... i recommend
5	excellent, wish i had long ago
4	excellent replacement for my in box original.
5	works amazing and is super quiet, really helps keep the console cool
5	excellent product, arrived in good condition, thank you very much.
5	excellent product, good price and excellent delivery time. thanks
5	great game for car enthusiasts. amazing customization.
5	excellent product, arrived in good condition, thank you very much.
3	ok but soon became boring
5	excellent product, arrived in good condition, thank you very much.
1	even wii is extinct don't waste your money
5	bethesda's bread and butter game.  this one is fantastic.
5	fantastic classic, love it!
5	very good game,stealth is a real challenge.
5	fantastic! replaced my home charger by just plugging it into usb port. and works with my old sp!
5	fantastic game - one of the best in the series.
5	very awesome best choice i made of buying this game came with everything and very good game play
5	excellent backup battery, easy to plug and charge. rather quickly charges the xbox 360 controller.
5	arrived in its box, in excellent condition.
5	excellent and still playing strong.
5	this has been an excellent investment
5	excellent product, arrived in good condition, thank you very much.
5	as promised excellent product.
5	very good product and shipped in a timely manner
5	10 out of 10. it was amazing
5	great product. excellent customer service!
5	excellent product, great seller!!!
1	i'd like to return this, but i don't have the packaging anymore. it sucks!
5	although the ending of the trilogy was unimaginative and boring, the games were amazing and awesome
5	excellent product, great seller!!!
4	very good graphics nice price
5	excellent product, great seller!!!
5	delivered in great condition and an overall interesting game. amazing.
5	amazing game and battle.net servers are still active hundreds of hours of game play
5	very good product and shipped in a timely manner
5	amazing headset  som much better than astros!
5	excellent tools to work out with.
5	great deal, excellent product, valued seller, highly recommended a++
5	amazing value for the price
5	amazing condition and amazing color. i love it.
1	omg this game sucks so much. i don't know what else to say. big disappointment.
5	this remote is amazing. i don't know how i went without this remote and watched netflix, hulu, etc.
5	- excellent deal (from a trustworthy source)<br />- fast shipping<br />- the code worked
4	though the sound is very good, it felt uncomfortable on the ears after a few minutes.
5	excellent product, great seller!!!
5	very good game and quick delivery
3	guess it was ok but nothing great
5	very good first person wwii shooter. graphics are good, game play is smooth.
5	it was as amazing as when i originally played! even the remastered scores are great
5	the excellent rival opponent enemy of kirby amiibo 👍👍👍👌👊😘😍🎮💪🙏❤️🌹
5	excellent product, great seller!!!
5	excellent price and shipping.  got exactly what i expected.
5	excellent product, great seller!!!
5	very good and arrived real quick
5	the game came in 2 days before expected delivery. game very good and fun.
5	excellent, as expected.
5	awesome game. shipping was excellent and i got a great deal on the price.
5	excellent.. by the way there is a tiny sync button to pair with your xbox
5	absolutely fantastic game.
5	it was in excellent condition
5	very good and am still rocking it
3	its good but will not work for my ps3 when i set it up
5	excellent game series.
5	the game works very good and it actually came three days later
5	amazing rpg just amazing even simple side quests have alot of depth.
5	great comfy and amazing
5	excellent game. worth 20.00 bucks
4	excellent game. you have to focus well to develop your skills through
5	best deal for two amazing games!
5	amazing but i highly suggest playing the first one before you play this one.
5	price is very good for this collectible item
5	excellent fighting game with amazing graphics. rock'n sound track. tons of extras.
3	it does work good but the back is low and the remote does not stay in charging easily.
5	excellent product exactly as described. a++ seller!
4	very good thanks guys
5	very good conditions.!
2	i dont know if i need to give this game more time but so far it sucks
5	love it! and the price was very good! thanks amazon for the discounts!
5	amazingly useful, i love it.
1	wow i wasted my time and money for this piece of crap!!! can't even play the game!!
5	excellent game, great graphics, cool story mode. fun all the way !!!!
5	this game is amazing! i love this game so much the graphics are awesome and so is the gameplay.
5	the game is excellent i recommend this seller thanks
5	excellent product they recommend any mishap
5	amazing, perfect for fans of golden axe, final fight etc. but with rpg elements.
5	one of the best games in the ps4. simply amazing, challenging and rewarding.
4	very good game lots to do fun to play
5	excellent sound a must have
5	most excellent seller!!! most highly recommended!! thank you!!!
5	a few digs ans scrapes as expected. otherwise amazingly good condition
5	have always been a fan of playstation. love the system. great game. graphics are amazing.
5	official first party and amazing quality because of that.
5	the delivery to china was so fast. it's amazing. thanks.
5	great game, excellent replay value.
5	arrived in excellent condition at a reasonable price.
5	product sent was excellent<br />thank's amazon :-)
1	what a waste of money. they stop working 1 hour after me using them.
5	excellent and timely service!!
1	stopped working after 3 weeks. a load of crap! waste of money.
5	excellent product for the price, very pleased
5	great game and it works excellent!
5	arrived in excellent condition and works as advertised.
5	is a very good item for the price
1	the disk did not work. waste of money
4	very good , very satisfied , the item is very recommendable
5	excellent product.<br />excellent provider...!
5	i get excellent time established i recommend
5	excellent game all around.
5	husband loves this and won't put it down. the graphics are amazing.
5	very good for big handed people
5	excellent product.<br />excellent provider...!
5	excellent game! this version does not come with dlc pack, but still it's a good game
1	broke really fast. sucks don't buy it.
5	excellent, very good game
5	fantastic ans so nice.
5	amazing game. cheap must have
5	excellent !!!! just buy it & enjoy it !!!!!!!!!
5	excellent product.<br />excellent provider...!
5	works as intended. very good price.
5	excellent exactly as expected
5	excellent bundle! at a good price
1	horrible game. don't waste your money on this over-hyped mundane trash.
5	great game. looks amazing.
5	the game is amazing !! for lovers if mhu this isbthe best !! 100% recomended
5	they fixed everything and it is an amazing  game now
4	very good and non slippery grip. also fits well with both ps4 and ps3 thumb sticks.
5	its a very good game , i love it !
5	excellent sound, very comfortable to wear.
5	excellent way to store skylanders!
4	very good game.  if the menus fonts were a little larger it would be perfect.
5	excellent product.<br />excellent provider...!
5	very good product excellent quality
5	very good gear and all that promised!
5	better then buying from gamestop. i was skeptical but its brand new and works amazingly
5	works amazing, no problems as of today.
5	the gift card was excellent
5	gta v is an amazing game to just spend time on! one of my favorite games of all time!
5	excellent came as shown
5	was an excellent item very good condition
5	very good set. use with wiiu
5	this. game. is. amazing!
5	its so much better than my previous version.  amazing!!!!!!!
5	excellent product thoroughly recommend
5	fast delivery good quality works on regular ps3
5	this game is fantastic. the kids love it.
4	came with a few scratches on it but worked very good would buy again
5	excellent for xbox one with turtle beach headphones.
5	excellent product thoroughly recommend
5	it's a very excellent product ..the av cable works perfectly!
5	amazing game best of 2015
5	very good headset works great with the xbox one. great sound and comfortable.
5	fast shipping!!  fantastic!!
5	i love it. it works amazingly i was not disappointed i would highly recommend getting this game.
5	excellent! don't waste your money on non licensed microsoft products, you want this one!
4	very good. acts as a charger and a safe storage space.
5	great well packaged & an amazing game.
5	our family can't get enough of this.  it's a very good exercise and fun for the entire the family.
5	very good unit works very well
5	very good for the price
5	excellent set although i wish these limited edition sets were more available in other stores.
5	purchased for my son, fantastic deal as he would go through aa batteries.
5	great mouse, does everything as advertised for an amazing price!
5	product was just as advertised excellent condition!!
5	very amazing console but , it takes a while to download the games that it comes with .
5	excellent quality and fast shipping.
5	it looks amazing and i like the glossy finish
1	all of the ps3 ports broke within a few months dont waste your money!
5	this game is very good!
5	a very good game hrs of play!
5	excellent! arrived a day early.
5	amazing design, simple and sufficient
5	amazing i love it soooo much
5	this game is very good!
5	excellent product item exactly like described
5	very good product.  i'd buy from this vendor again.
5	it's amazing. thank you
5	this game is very good!
5	it made an excellent birthday gift for my boyfriend and he loves the graphics and game play.
5	amazon this was amazing
5	excellent system and a beautiful color!!! a must have for any gamer.
5	this game is very good!
5	fantastic graphics and gameplay and beautiful storyline.
5	the fan looks amazing in my xbox with the ghost shell.
2	steam... shall i say more... waste of my money
1	would give it no stars if i could this game sucks!!!
5	delivery was much faster than expected. excellent.
5	these are excellent for older tvs that can't handle the other cables.
5	excellent stick for a beginner small compact you will be tournament ready
5	excellent value. sturdy construction and good fit in the hand.
5	excellent build quality and great sound.  million times better than crappy in ear headphones
2	this games sucks - if you do not get the final fantasy 15 demo it is a wast of money
5	super fast shipping. great game, excellent.
5	fantastic game. item came with packaging and content described. shipped on time and as promised.
5	this is an amazing game. i have played the other borderlands and lobe them too.
5	came in excellent condition! couldn't really have asked for anything more.
5	very amazing headset ... clear sound and good functions .
5	very good it is worth the bucks
5	it very good product, work well, make the wii u worth the cost.
5	fantastic trainer for anyone who wants to make their skills better or start.
4	quick charge and convenient. excellent!!!!
2	not that great don't waste your money.
5	it has been nothing but amazing. i been playing #3 and man its addicting
5	fantastic much better quality than the stock microsoft one
5	excellent purchase must sturdier than the first one i bought.
5	fantastic entry level gaming mouse.
5	game was worth half the price and halo one looks fantastic!
5	excellent video game!!
5	excellent game. delivered on time.
5	amazing uped my game to a new level love it
5	amazing product and a year and a-half later i get more and more satisfied!
5	damn. i should have gotten a ps3 earlier. this game is amazing! beware! the intro is super sad.
5	an excellent sequel to the too-short portal: still alive
5	love it. it's amazing, lightweight, and the phone feature is cool. holds a decent charge.
5	very good game & lots of fun to play
5	excellent video game!!
5	i love this series of games. graphics are excellent and so is the gameplay.
5	love the statue, and the game is amazing. it was my new favorite game up with halo.
4	replacement charger and works excellent.
5	it was excellent! pretty much like the digital version only on disc!
5	i love the look and feel of this controller. it's fantastic and i got it at a good price too.
5	great buy!  my son was so happy with it and it had super fast shipping!  excellent buy!!!
5	amazing game i would recommend it to anyone that's a fan of shooters
3	works fine but it came with a few scratches on the back of the system.. wtf ..
5	amazing system with an amazing game . must have !
5	have enjoyed playing this game. received it in very good condition.
5	i love this game. the graphics are amazing and i love the character creation~! &#60;3
5	amazing if you need to go somewhere and want to protect you 3ds from damage
1	could not load it into my 3ds.....waste of money.
1	i got the case but no game inside it total waste of money thanks steve diamond
5	excellent, worked with no issues
5	amazing! 15 games in one? you can't beat that!
1	mic stopped functioning after two days. don't waste your money.
5	fantastic if you're an mgs fan.  the games have upgraded graphics that look pretty nice on the ps3.
5	amazing, thank you so much
5	excellent storyline but i see poor graphics and some lags running in ps3 console version.
5	excellent! does exactly what it says on the tin!
5	excellent...the product and delivery met my expectations!
4	excellent game day coverage and experience of an hbcu!
5	excellent, as expected
5	excellent.<br />irrives so quickly of course.
5	works fantastic can play super smash flawlessly.
5	excellent product. resolution as good as hdmi and it freed one of the hdmi inlet on my tv
5	excellent products !!!
5	excellent cover for kids
4	excellent condition, fast shipping and a timeless classic nothing more, nothing less.
4	excellent sound for both headset and from microphone but not as comfortable as they appear
5	amazing quality. somewhat of a long delivery time, but it was expected since it shipped from japan.
1	only got the jacket of dangerous hunts......deer hunter was in the jacket.  this sucks
5	excellent products !!!
5	it is very good thanks and also is fast shipping
5	very good system, great purchase, shipping was crazy fast
5	game was as describe, arrived on time at a very good price.
2	xbox sucks and so does call of duty. buy destiny if you want real entertainment
5	very good product, awesome for my turtle beaches!!!
5	excellent product at a great price, easy to setup.
5	great ! works very well, and a very good price!
5	amazing plot for a hack and slash game!
5	excelent price for the amazing ps4 system
1	waste of money doesn't work for call of duty black ops
1	gameplay sucks. was sold on the hype. garbage.
5	it's  a amazing  game
5	a very good hard shell to protect and to travil with the small game cards.
5	this is a very good console. it has a lot of features. the bundle is also great.
5	excellent product and very good price
5	as a from software fan. this game is fantastic!
5	this game is freaking amazing!  this puts grand theft auto to shame.
4	it is a very good game but the single campaign mode is a bit short!
5	graphics are fantastic! hard to play for us older folks though. my son loves it!
5	very good controller would buy another
5	this is amazing i love it, i recommend it to anyone who wants a reliable joystick
5	it is awesome i was not expecting real leather. got here quick and looks amazing.
5	very good for the price
5	the package in excellent form, very pleased with the product.
5	amazing just like a live class....loved it.
5	love it, good product, i do dance 2014 and zumba with this,. very good
2	waste of money unless the kids have alot of friends to play online with!
5	amazing no need to enplane about it
5	works great and code works for an amazing price
5	amazing game! going from the 360 to the one is a whole new experience/game, totally worth it!!
4	perfect fit. excellent grip. stinks. i'm talking funky smell. it eventually goes away.
5	i am so happy they put birth by sleep on ps3, and i also love kh2 so the set is amazing.
5	excellent cover finaly it well get clean 😍
5	came in amazing condition, awesome game. very underrated.
1	didnt even work.sucked, dont waster your time.
5	very good controllers and very good price
5	amazing headset for the price love the padding and adjustments and easy of controls on the side
5	excellent!  thank you!
5	excellent service great game!
1	it worked for like a week. dont waste your time, money or effort.
5	excellent seller, highly recommendable.
5	given as a gift and he thought it was amazing!
5	awesome game! i've only played about 10 hours so far but it's amazing, go out and get it!
5	excellent cover and dont wory about the heat
5	excellent game excellent service
5	the game was in excellent condition
5	refunded because accidentaly clicked 1 buy click. but the box is amazing and i want one!
5	excellent seller, highly recommendable.
5	arrived very quickly and in very good condition. works great. thanks!
1	it worked for like a week. dont waste your time, money or effort.
5	😌very good game i love it💙
5	excellent!  thank you!
5	addictive game with amazing graphics
4	it was an amazing headset! it worked great, and didn't break easy
5	excellent my daughter love it.
5	amazing set of games!
5	delivered in excellent conditions. love my murabito :)
5	excellent product, fast shipping
5	amazing game. glad i bought it.
5	great game and fantastic music especially
5	great game, works fine, an excellent way to waste an afternoon and not even realize it!!
5	excellent very good product
5	excellent game, my kids enjoyed it
5	great! it worked very good and protected my new nintendo 3ds xl!
5	very good story. well worth the $20
5	fantastic love it so much
2	this game sucks. i like the song selection but they do the same moves over and over again.
1	sucks and does not work
5	very good condition and low price thanks
5	i love it this product it so universal anything you hook up this gadget to sounds amazing .
5	very good device. play streaming contents and games flawlessly. lots of app/game choices.
5	fantastic love it so much
5	amazing, although i've had them for quite sometime, i wish i had new ones again....
5	excellent game, my kids enjoyed it
5	excellent game! don't expect to just rush through this one.
5	excellent video game !
5	excellent product. the cord is shorter than it really should be but no problems. thanks!
1	terrible. doesn't even fit the vita properly, complete waste of money.
5	good nice excellent!!! i like it
5	excellent service and product
5	this addition just adds more to a very good game. you must have the original borderlands to play
1	the traptanium portal was broken. had to buy new from a store. wasted money!
5	i bought these for my husband he loves them! the sound quality is amazing!
5	great concept and amazing game. fun and challenging.
4	still working, amazing for a 12 year old.
5	amazing game!  beautiful and engrossing.
5	very good condition. fast shipping and a really good deal! thank you so much!
5	excellent bargain for anyone who likes the elder scrolls series
5	excellent seller and product is of good quality. i recommend the seller and the xbox game one
5	excellent screen protector.
5	amazing game. i enjoy it very  much.
1	you have to jailbreak your phone to use it. waste of money.
5	excellent multiplayer format, especiaaly if you are using a wii remote rather than a wii u remote.
5	very good item with a extremely good price!
1	only plays 1 game and always freezes.what a waste of money
5	was excellent and received it exactly when i was supposed to. thank you
5	a very good case, definitely recommend it
2	very fast shipping, terrible durability. don't waste 12 bucks.
5	item came on time and was not damaged. excellent
5	amazing i love this system it feels very comfortable when gaming
1	game is terrible, don't waste your money
5	makes me feel that something's off. excellent.
5	excellent transaction ,good price
5	excellent value, sometimes the games are a little tricky to unsnap out. overall, very satisfied.
5	excellent case but it is a bit priocey but best case ive found
5	beats guitar hero and rock band by a long shot. very good price. ($39.99)
5	i like it, very good.
1	it was scratched and never worked. wasted my money.
5	the game was fantastic!
5	amazing product! this thing is a serious game changer!
5	fantastic game. just like the n64 version, and i adored it.
5	delivered on time. graphics are amazing!
5	amazing loved every minute
5	excellent product and works much better than other headsets yet isn't unnecessarily bulky.
5	i use it specifically for mariokart 8 and it is amazing feels great
5	fife star game lagre maps more missin and very good story
